mouse,probe_position,stim_current,stim_freq,unitID,waveform_duration,waveform_halfwidth,waveform_rep_slope,waveform_REP,waveform_amplitude,waveform_velocity_above,waveform_velocity_below,VL_pre,MMR_Pre,MMR_Post,MMR_stimOn,angle_pre_ch15,Nspikes_pre,inst_amp_pre_peak_ch,inst_amp_StimOn_peak_ch,inst_amp_post_peak_ch,pvalue_ch15_pre,VL_stimOn,angle_stimOn_ch15,Nspikes_StimOn,pvalue_ch15_stimOn,VL_post,angle_post_ch15,Nspikes_post,pvalue_ch15_post,peak_ch,area_peak_ch,depth_peak_ch,error_waveform,area_stim_tip,distance_peakch_stim_tip
mouse655957,close,1,sine_8Hz,412,0.4315031503150317,0.1606660666066607,228.23027467047456,0.2616561656165617,87.93643450632939,0.2452739889925821,-0.6867671691792301,0.0337390989452087,0.4838322048802119,0.6584465256354236,0.5414131784920754,5.449813972454791,49.0,25.28349944436409,100.73289747750007,28.953658050170446,0.8908442381824354,0.1892219200213469,1.230142142955685,22.0,0.520339979980688,0.274706973216256,5.402389431034843,18.0,0.2951930941469072,303,VISp4,500,0.1831712331555789,or,0.8835298523536146
mouse655957,close,1,sine_8Hz,418,0.7614761476147617,0.1798379837983797,199.0357606604898,0.3261926192619263,71.58638451389629,1.1675041876046903,0.0,0.0869593452974659,0.3700552426835701,0.3772709786487045,0.2972718297075236,4.961447449050796,133.0,26.180456280926883,108.50826245547664,29.584832132902086,0.4236173113186181,0.032152273169948,5.160394765659762,248.0,0.7906807918833507,0.0910347857364477,3.8206767533236143,244.0,0.0608978584157571,305,VISp4,480,0.0255971394684246,or,0.8835298523536146
mouse655957,close,1,sine_8Hz,416,0.673987398739874,0.1495949594959497,434.6802006261456,0.3118811881188118,119.06036144666952,1.0301507537688452,0.6867671691792288,0.0555574749250621,0.2801932216471263,0.2246185371531761,0.2422932856219413,3.183208266575612,330.0,26.398566232165983,96.73414894892603,29.492816970813227,0.3955917836872428,0.0260369290045875,0.2592769806444721,367.0,0.7928756508630123,0.0102217657521488,5.098791749411193,391.0,0.9152351556790458,306,VISp4,460,0.0252850846875801,or,0.9017344398435716
mouse655957,close,1,sine_8Hz,419,0.7892889288928895,0.154995499549955,397.06076650298473,0.3367236723672365,119.53281745138857,1.3735343383584586,0.0,0.0894351620608316,0.3574675789401337,0.2461718306720167,0.4211915425374097,2.886431709909411,156.0,26.968974461440716,105.1237782102229,29.96970810149361,0.4606856857717808,0.0143120640454577,1.723573661844034,162.0,0.9606432335743248,0.0444788643273009,0.7217023104119485,240.0,0.8655918417139953,307,VISp4,460,0.029178876719102,or,0.9017344398435716
mouse655957,close,1,sine_8Hz,421,0.6305130513051306,0.1819981998199821,160.16350945193608,0.3191719171917194,67.54419652219774,0.8241206030150762,0.2060301507537682,0.0987574366634089,0.474065760040406,0.3726224510021222,0.4747278265875395,2.632797666548849,45.0,26.816030787964856,101.92472557128325,29.866469895992573,0.8585904689084762,0.1977470456986405,3.432819589040704,45.0,0.280931010471712,0.0529340478149718,6.000187502679588,75.0,0.8997475030456533,308,VISp4,440,0.0493075126584918,or,0.9017344398435716
mouse655957,close,1,sine_8Hz,426,0.6982898289828985,0.1382538253825382,409.1747044932599,0.2748874887488749,97.21304074963112,1.716917922948074,-0.2747068676716921,0.2097243145635367,0.4777435805214811,0.4587232561720893,0.4433975345479037,4.991689903897644,82.0,27.00466122137464,99.20514310718627,29.72045208674387,0.0266467074247176,0.0760587241873804,0.2648487965818332,108.0,0.4983863102671453,0.111473689209665,1.888069820773585,98.0,0.5576030430218679,310,VISp2/3,420,0.0437771085118682,or,0.8870597499605086
mouse655957,close,1,sine_8Hz,427,0.2462646264626463,0.1288028802880287,339.4120381820167,0.2297929792979297,86.17405935830435,0.7194703677115737,-0.206030150753769,0.1198433357482344,0.2944747649093558,0.2269921683231265,0.3082390466981705,4.357839388040595,242.0,27.00466122137464,99.20514310718627,29.72045208674387,0.0069723510879365,0.0244104609620875,1.20058435198301,269.0,0.8240738933211852,0.0393402006842397,4.382550703212238,261.0,0.2532324441693871,310,VISp2/3,420,0.0179895647738824,or,0.8870597499605086
mouse655957,close,1,sine_8Hz,429,0.2770477047704771,0.1377137713771378,357.4085798729475,0.223042304230423,101.04553127176132,0.343383584589615,-0.343383584589615,0.0563403010487051,0.1571920007617536,0.1279708293353786,0.1060690553154705,4.526410760137196,1509.0,27.143240117827503,106.97139799382347,29.842441821917287,0.0001317707678987,0.0241244357905179,3.871636805554886,1474.0,0.4255179484939963,0.014329384476551,4.698382857129937,1397.0,0.2288488158457751,311,VISp2/3,420,0.007767720545051,or,0.8870597499605086
mouse655957,close,1,sine_8Hz,633,0.6283528352835284,0.1622862286228623,352.28010840733697,0.3013501350135015,109.92503298272548,1.3735343383584604,-0.0686767169179232,0.1156729461174046,0.4264551720412938,0.3090405750378174,0.3493997207778689,4.155786956734243,72.0,27.143240117827503,106.97139799382347,29.842441821917287,0.5518295885431487,0.0427396114099767,4.774125027984953,121.0,0.7078904758223123,0.0173942523154652,4.213285789609108,153.0,0.8508819436773655,311,VISp2/3,420,0.0222108408908283,or,0.8870597499605086
mouse655957,close,1,sine_8Hz,575,0.6791179117911792,0.130963096309631,391.2272511367821,0.2716471647164716,82.99088947599046,1.0301507537688452,1.3735343383584575,0.0775490169237774,0.3268451449847828,0.353540863286532,0.2998116623224029,4.793978624407504,195.0,26.71495527829249,102.37646282833568,29.06140061537643,0.3187373586291509,0.0228367593293432,5.630670543995965,217.0,0.9247270877197464,0.1312011133469738,0.5218463810781475,219.0,0.0506663822492551,312,VISp2/3,400,0.0253305454648947,or,0.8870597499605086
mouse655957,close,1,sine_8Hz,577,0.5716471647164717,0.142034203420342,315.48572019343135,0.3105310531053107,82.13860543940577,1.3735343383584604,0.6867671691792288,1.0,0.9373373995361652,0.8746747990723306,0.9373373995361652,2.906041711342027,1.0,26.601698365329987,110.15724317010628,29.458946006540675,0.465831162611322,1.0,4.196311023181195,1.0,0.465831162611322,0.298342460750849,4.193518902341662,2.0,0.8821389113764434,313,VISp2/3,400,0.4937674705294902,or,0.9089829481348922
mouse655957,close,1,sine_8Hz,576,0.6248424842484249,0.1768676867686769,220.2236061463216,0.3688568856885689,91.05545991760026,0.6867671691792288,-1.030150753768844,0.2576322331379971,0.8746747990723306,0.88917404072081,0.8899230091193314,1.0071248102230574,2.0,26.601698365329987,110.15724317010628,29.458946006540675,0.9321007264622926,0.6853627135476186,3.990724776030764,3.0,0.3194485797783646,0.834389873860668,3.5611025172958786,2.0,0.2621729761004696,313,VISp2/3,400,0.2570285358486514,or,0.9089829481348922
mouse655957,close,1,sine_8Hz,579,0.65994599459946,0.2430243024302431,49.75719609628228,0.3216021602160218,40.050914459609,0.7554438860971522,-0.9042434394193186,0.1144631985183678,0.709954144068809,0.7291006164439331,0.6112971349894252,6.206345658437461,9.0,26.12732745675363,104.6525918992132,28.83288132164565,0.6821769354840522,0.3056426024173814,3.3613708921652337,13.0,0.3155823498717756,0.3349900195456186,2.948604387944572,15.0,0.2536383492661594,316,VISp2/3,360,0.1058724163762361,or,0.9293815147720552
mouse655957,close,1,sine_8Hz,578,0.6896489648964897,0.1423042304230423,767.4054800728511,0.3283528352835283,187.111797657748,1.1675041876046897,0.0,0.3449571146060818,0.7865087854133459,0.8146455995888376,0.5983247654183503,4.16333218933173,6.0,26.12732745675363,104.6525918992132,28.83288132164565,0.5260568733740781,0.0631434169770445,5.112383723464364,21.0,0.8987159850631328,0.4787172804677027,5.079999473398877,8.0,0.2555279789780322,316,VISp2/3,360,0.0593655422753447,or,0.9293815147720552
mouse655957,close,1,sine_8Hz,583,0.6874887488748875,0.2546354635463547,79.87551775352381,0.3183618361836183,55.12669413405021,0.4905479779851638,0.0,0.3168938745922434,0.6535331187026766,0.64489811291299,0.6851276541033101,3.654952755012568,14.0,26.52127737753493,111.97154512436371,29.72475503227665,0.0660427798115554,0.3694854502491741,0.4728785496297096,13.0,0.1542999514119623,0.2572775799483221,5.756130757303901,14.0,0.4407839496706454,317,VISp2/3,360,0.129820581201378,or,0.9293815147720552
mouse655957,close,1,sine_8Hz,442,0.655895589558956,0.2532853285328533,44.930617956021806,0.39018901890189,44.43360179348133,0.8437425221344821,-0.0686767169179228,0.1078601328182363,0.5259651469436541,0.7226887043706061,0.72181378771381,4.419321265432816,31.0,25.08014689670834,101.6766193907134,28.22091453218772,0.747918036144681,0.3435937498257043,1.896940647297224,13.0,0.2335121694386085,0.209977507392308,6.264096837310892,8.0,0.4472299327132459,318,VISp2/3,340,0.3124337778210077,or,0.9293815147720552
mouse655957,close,1,sine_8Hz,439,0.6704770477047706,0.1558055805580558,331.5111413918464,0.2762376237623763,89.82501044473744,1.0301507537688452,0.6867671691792288,0.1849116474214964,0.5471745961299561,0.4552581900509131,0.4346781867033061,5.609616660105337,65.0,25.81050837176815,107.6427629333988,28.784787818991,0.0379979143687979,0.1308726472220684,5.382356491435501,140.0,0.0830892503905626,0.1768727801206359,5.277318980095558,99.0,0.0177854516782232,319,VISp2/3,340,0.0305004686833696,or,0.9293815147720552
mouse655957,close,1,sine_8Hz,581,0.7271827182718272,0.1979297929792979,227.0154677945763,0.3855985598559855,93.27159360729648,0.4807370184254611,0.6867671691792293,0.170453017690657,0.5671839463659308,0.8249377377576885,0.601257022345303,5.622369873256802,15.0,25.20331045395499,104.9976886823344,28.3937720016203,0.6569077729928293,0.1187099401846273,1.6380342054098536,17.0,0.787978560760356,0.5995313915885389,1.1999356692451717,5.0,0.2174298361094624,320,VISp2/3,320,0.1083631437282894,or,0.9506576670915772
mouse655957,close,1,sine_8Hz,443,0.5773177317731775,0.1657965796579658,315.575817260045,0.3291629162916292,107.17907223381884,0.4807370184254606,-0.3433835845896137,0.3066782252993084,0.6858488129105823,0.5095438330221139,0.5739758343606931,4.489604150655065,17.0,25.20331045395499,104.9976886823344,28.3937720016203,0.2050678576643868,0.0482570287577027,3.972777041351749,26.0,0.9499149295547756,0.1623420815836652,4.787412491441934,41.0,0.1650637278544593,320,VISp2/3,320,0.055970234026173,or,0.9506576670915772
mouse655957,close,1,sine_8Hz,446,0.2535553555355536,0.1687668766876687,174.13331590431804,0.2403240324032404,72.27947002790081,0.5886575735821968,-0.2060301507537685,0.1213742591228515,0.3386988455734422,0.303355458845448,0.2695286630145997,4.340096344643383,386.0,26.24599264625077,112.16665390527442,28.993123811286715,0.0007087699670672,0.0850133449947478,4.8081690930133245,394.0,0.0320524452413637,0.1081599162600164,4.808204443976737,321.0,0.0001437559427701,321,VISp2/3,320,0.0204215876993009,or,0.9506576670915772
mouse655957,close,1,sine_8Hz,445,0.7090909090909092,0.211971197119712,106.12829396749976,0.2716471647164716,68.80438358835528,0.6867671691792301,0.4807370184254606,0.1334361050125742,0.5457752910065599,0.5481759237254099,0.4490080464200577,0.9492404108842818,34.0,26.24599264625077,112.16665390527442,28.993123811286715,0.8603865472862777,0.1252530185500059,3.9003391313119775,48.0,0.5778679541047751,0.2321369564588175,4.338789696169483,61.0,0.0392872128255877,321,VISp2/3,320,0.0850059835065865,or,0.9506576670915772
mouse655957,close,1,sine_8Hz,451,0.7609360936093611,0.1674167416741674,855.8736419529364,0.3378037803780379,266.4968093749521,1.030150753768844,0.343383584589615,0.4418203490379838,0.7200758604165183,0.8101591883276763,0.7100518233240608,4.30700102199128,12.0,24.20628837586352,104.04204841384224,27.22787247402912,0.1614784623126887,0.5337226189959067,5.273783842689594,14.0,0.0157628801386642,0.5248908489956616,1.7530201684987343,6.0,0.0954678652779146,324,VISp2/3,280,0.032616486230547,or,0.9730750228014282
mouse655957,close,1,sine_8Hz,453,0.760936093609361,0.1458145814581458,500.233331098298,0.2665166516651666,156.97492859291674,0.6867671691792302,0.3433835845896137,0.4501939794934994,0.7097129892470223,0.6587779687203547,0.6537349509355245,5.745388555719513,10.0,25.0408046762117,111.7212194525516,27.8381834379762,0.0893144412114203,0.3026060254550985,2.1037748489347994,15.0,0.2424341668814894,0.1694174773732041,2.657928857612704,15.0,0.6621516074597269,325,VISp2/3,280,0.1278407679721015,or,0.9620940702446928
mouse655957,close,1,sine_8Hz,454,0.5584158415841584,0.1652565256525652,450.24126134884415,0.3680468046804681,143.45837576333753,1.030150753768844,-0.3433835845896137,0.24362188733885,0.4998981040639298,0.3617912206555946,0.3359178606330342,5.356363343819357,61.0,25.0408046762117,111.7212194525516,27.8381834379762,0.0022570416789126,0.018141092506758,5.599286307765552,93.0,0.9588084124116856,0.1000007199789501,5.203288147170799,124.0,0.182629605831492,325,VISp2/3,280,0.0348672595595434,or,0.9620940702446928
mouse655957,close,1,sine_8Hz,458,0.7801080108010802,0.1693069306930693,374.5709392686615,0.3172817281728176,121.2014103712478,0.8927973199329982,0.343383584589615,0.2016153902476465,0.6499486984966772,0.5210059207602245,0.5410946580266873,4.138386946023553,27.0,23.724961731285745,100.6066391218362,27.04167577836637,0.1793688531118504,0.1070422402355517,5.710834148948032,51.0,0.540119276696799,0.2308608839005158,5.809251761148914,57.0,0.0604536520541509,326,VISp2/3,260,0.0297078595897136,or,0.9620940702446928
mouse655957,close,1,sine_8Hz,460,0.7193519351935195,0.1757875787578757,253.9969161019764,0.3799279927992801,84.63223232953311,0.0,-1.030150753768844,0.1331351173694313,0.3283747661832886,0.3112368565673241,0.3433239782692671,4.801401393434664,200.0,23.999723127154137,108.02457024620458,26.86140448820972,0.0037370495984997,0.094655015450699,5.356115736796792,229.0,0.1122511029694777,0.0973110848489464,4.4741273948649765,174.0,0.1346261937675016,327,VISp2/3,260,0.0304221454135591,or,0.9848857801796104
mouse655957,close,1,sine_8Hz,625,0.7034203420342034,0.2041404140414041,161.25854014243905,0.3337533753375338,75.09769701181827,0.8437425221344821,-0.0981095955970328,0.4494501817864905,0.6991570889225417,0.574408815374181,0.551227692537011,5.2967204179975225,27.0,23.71198678285613,109.86976329795976,26.546076437837787,0.0028553106834104,0.0664253160126363,3.661545616563322,45.0,0.8139611432788013,0.188459675239571,4.635298320297856,35.0,0.1238724844357802,329,VISp2/3,240,0.0328126223679172,or,0.9852030247619016
mouse655957,close,1,sine_8Hz,464,0.7533753375337535,0.1693069306930693,330.83723403771165,0.3272727272727272,115.02851376126812,0.6867671691792293,0.343383584589615,0.3858992363933434,0.6795189872270316,0.4931856789518959,0.6300577834771282,4.915377161439835,10.0,23.71198678285613,109.86976329795976,26.546076437837787,0.202394279259615,0.1558720092170216,3.653383241046759,25.0,0.5423331809832678,0.1068774090856131,5.140723750140628,37.0,0.6100575436041926,329,VISp2/3,240,0.0598090627518192,or,0.9852030247619016
mouse655957,close,1,sine_8Hz,588,0.7031503150315034,0.176057605760576,156.2293671016359,0.2573357335733572,79.06130133935329,1.3048576214405356,-0.6475233309404163,0.1591069337872974,0.7834933226618013,0.6697286461183353,0.5877531487861115,2.4681042195409417,9.0,23.71198678285613,109.86976329795976,26.546076437837787,0.8055717249422316,0.2762396467858095,0.8993021640499645,27.0,0.1404384453086512,0.337207899951866,2.809568471636058,13.0,0.3496132228708123,329,VISp2/3,240,0.0798953411772321,or,0.9852030247619016
mouse655957,close,1,sine_8Hz,467,0.855985598559856,0.2508550855085508,95.48117994513449,0.3353735373537355,58.144983708738,1.85427135678392,0.6867671691792288,0.1517493475472056,0.7349870682026529,0.604840664205028,0.6320697651951932,2.765986087109696,6.0,22.816082427639333,99.54509080819302,26.23606621468553,0.9675412750235944,0.2363905674313126,2.484876751877949,29.0,0.1901152816773997,0.1461538728974751,0.6122656872265069,31.0,0.800537277921262,330,VISp2/3,220,0.104245185133804,or,0.9852030247619016
mouse655957,close,1,sine_8Hz,469,0.7830783078307832,0.1927992799279928,232.793403823774,0.3186318631863188,97.55145621752462,0.5494137353433837,0.2747068676716918,0.2564117729002114,0.623407140652213,0.4126963472419492,0.5665888410844698,0.1099763787266895,22.0,22.95827645923725,105.74376988561256,26.30681624436784,0.1932915557585728,0.0889108010647377,4.26003409416388,25.0,0.7755571050424829,0.0378348155529282,4.440569830736997,44.0,0.8340469357694026,331,VISp2/3,220,0.0475776665615969,or,1.0080922576827978
mouse655957,close,1,sine_8Hz,466,0.7892889288928895,0.1698469846984698,184.32632168470124,0.2897389738973895,79.58309999312344,0.6867671691792296,-0.6867671691792301,0.1399457610861679,0.6850984262000976,0.6478076156766865,0.5790269318826629,2.4680678087210457,10.0,22.95827645923725,105.74376988561256,26.30681624436784,0.6505884787269471,0.1858332503893498,5.070533183710892,17.0,0.546509690973775,0.0871796534444127,0.6202522649427573,22.0,0.9122549435098374,331,VISp2/3,220,0.093838464663588,or,1.0080922576827978
mouse655957,close,1,sine_8Hz,593,0.75985598559856,0.218991899189919,123.27112732137498,0.2954095409540954,57.825398854898445,0.8355667225013957,2.369346733668342,0.427028029401957,0.7156908536902523,0.8308280120225228,0.9373373995361652,5.343820878352077,5.0,22.30020654676924,109.01588146100607,26.08608139889053,0.4046631707183434,1.0,1.721384440173317,1.0,0.465831162611322,0.4456948005363108,4.555910127158544,3.0,0.4018798039089915,333,VISp2/3,200,0.4726599302110063,or,1.0080922576827978
mouse655957,close,1,sine_8Hz,470,0.7630963096309633,0.1614761476147614,478.3374746894561,0.3272727272727275,135.6756764844988,1.5795644891122276,0.6867671691792301,0.6054623744839277,0.7539823004280976,0.7251782081663268,0.8151903206263191,3.939067221977053,10.0,22.30020654676924,109.01588146100607,26.08608139889053,0.017071636124389,0.1996021058355286,1.270402535670186,12.0,0.6309402928430315,0.3819834392140064,5.1459429143041255,18.0,0.0721758184688123,333,VISp2/3,200,0.0416168497609883,or,1.0080922576827978
mouse655957,close,1,sine_8Hz,592,0.7417641764176419,0.2076507650765077,245.16982980053675,0.4309630963096308,133.3345605032435,0.8927973199329984,0.6867671691792301,,,0.8062152056811236,0.8746747990723306,,0.0,22.30020654676924,109.01588146100607,26.08608139889053,,0.8444306748625721,4.325969214964367,2.0,0.2733393691826822,0.2023485426938645,5.995892443572059,5.0,0.8426989344220169,333,VISp2/3,200,,or,1.0080922576827978
mouse655957,close,1,sine_8Hz,478,0.7836183618361838,0.1058505850585058,1575.1650516382265,0.306210621062106,227.1726415353133,2.747068676716917,0.6867671691792302,0.1866579393772349,0.559169115207866,0.4151262336388923,0.4896467946310629,5.779514731096617,47.0,21.83300580629572,104.34165132327578,25.798135626636014,0.1881302515917827,0.0668363517893914,6.096075507316086,78.0,0.6680051989449292,0.0896870237743506,3.0744030377274587,67.0,0.5967460015230566,335,VISp2/3,180,0.0303129221236921,or,1.0319883720275147
mouse655957,close,1,sine_8Hz,477,0.7612061206120614,0.1050405040504051,1697.0271795153922,0.2754275427542753,264.9460140688412,2.0603015075376905,0.6867671691792274,0.1324425831593271,0.4728964709495357,0.3802035295851281,0.5146906949115058,5.513797788051394,51.0,21.83300580629572,104.34165132327578,25.798135626636014,0.3690335429151118,0.1008984205244356,0.412447390492658,75.0,0.4549849140368563,0.0697164301152081,3.75728749642255,80.0,0.6385403453953084,335,VISp2/3,180,0.0138657873276821,or,1.0319883720275147
mouse655957,close,1,sine_8Hz,481,0.92970297029703,0.6972097209720973,64.90613914840083,0.2816381638163817,220.95484898729947,6.169458403126744,-2.701284198771636,0.0512298879157483,0.2407228560742438,0.2933418803068563,0.267107704566669,5.119901339866249,350.0,21.467168345394345,98.8159704869164,25.460570264036967,0.2845532927627672,0.036404862739252,0.5085340897924258,539.0,0.506733120197522,0.0559972479335619,6.140932005593648,414.0,0.5624948560723283,336,VISp2/3,160,0.0331484136856976,or,1.0319883720275147
mouse655957,close,1,sine_8Hz,480,0.6699369936993701,0.1444644464446445,710.1308500760484,0.255985598559856,184.16219092389855,0.6867671691792301,1.030150753768844,0.4741455539383958,0.6954879277770392,0.7518140451271912,0.8059575088150399,0.5561681843202286,6.0,21.467168345394345,98.8159704869164,25.460570264036967,0.3952752341595543,0.6007173679008827,4.785149395836074,6.0,0.1114507951856931,0.0693620411410904,4.664932128082664,4.0,0.960322216778723,336,VISp2/3,160,0.0975502855107429,or,1.0319883720275147
mouse655957,close,5,sine_8Hz,492,0.2643564356435643,0.1498649864986499,190.1470201328933,0.2713771377137713,40.55054504768075,0.5968333732152826,,0.0300231404214207,0.5772306892533733,0.3456503819582126,0.9373373995361652,2.1946470965985307,48.0,66.8155057957903,84.02857393707066,75.81429287139898,0.9856100258016268,1.0,0.1357166557237974,1.0,0.465831162611322,0.0316735335575263,5.569940013117568,60.0,0.9449214847055848,0,MB,3520,0.7747568350055918,or,2.5124689052802225
mouse655957,close,5,sine_8Hz,0,0.2316831683168317,0.1398739873987399,203.12596790586483,0.2630063006300629,52.74525649285827,0.6867671691792301,,1.0,0.9373373995361652,,0.9373373995361652,3.5004731573902816,1.0,67.93983435465341,84.73250999808427,76.13285572322806,0.465831162611322,1.0,0.4876446411133415,1.0,0.465831162611322,,,0.0,,1,MB,3520,0.6856638082793046,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,2,1.7114311431143117,0.8519351935193522,48.80228143154999,0.0702070207020701,31.01804322321664,-4.807370184254605,,0.0168890746713088,0.2594411093407557,0.2755874049721389,0.14674453335722,3.110832883359426,178.0,67.93983435465341,84.73250999808427,76.13285572322806,0.9753171963954466,0.0184838132486367,2.3435488860426767,578.0,0.8248264334856988,0.0253941115398901,4.530864749412535,269.0,0.8583329869638248,1,MB,3520,0.1110656558185011,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,494,0.2943294329432945,0.2030603060306031,126.11039541608648,0.2862286228622861,66.07345819952643,-0.2060301507537688,,0.0038207011511228,0.0882059760435004,0.0624338419125208,0.0981555151456637,4.727124000503496,3813.0,67.93983435465341,84.73250999808427,76.13285572322806,0.9484042996671316,0.003186542284308,4.395164352380789,3660.0,0.9613693839758852,0.005117105439613,0.0931106167862958,3694.0,0.8947666611367464,1,MB,3520,0.0165498660784122,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,488,0.245994599459946,0.1377137713771377,201.1229670846325,0.2033303330333034,50.54399453810715,0.6867671691792301,,,,,,,0.0,67.93983435465341,84.73250999808427,76.13285572322806,,,,0.0,,,,0.0,,1,MB,3520,,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,5,0.2030603060306031,0.1277227722772277,714.2200707846082,0.216021602160216,150.84820505365005,0.0981095955970328,,0.0088654967755118,0.0749488450960818,0.1017017537187984,0.0799094804205523,4.327234012619358,3313.0,67.86125849182976,84.42952761123462,75.76208983849563,0.8105380932799785,0.0038613563604641,4.924360019293539,3195.0,0.9689124373443664,0.0180600749787468,2.1182169572935865,3022.0,0.3542408983259199,2,MB,3500,0.0186873211095013,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,489,0.30999099909991,0.1331233123312331,492.4266418545376,0.3126912691269128,126.2903651945818,-0.6867671691792274,2.0603015075376883,0.081927280760406,0.4243474274938832,0.2013950939261507,0.2850825245054651,1.8928178734279677,89.0,67.86026206566787,84.54298700220785,75.96191034013984,0.5591930860377272,0.0135133297402527,5.205770418348502,289.0,0.95221508949416,0.0186519408698066,5.007037889241081,456.0,0.8431575028813265,3,MB,3500,0.0362679618248531,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,486,0.3186318631863187,0.1342034203420342,516.2875508826065,0.2327632763276326,133.74225245274863,-0.6867671691792274,2.0603015075376883,0.0324951414377019,0.2199300375342712,0.301913747890645,0.188107953264101,0.300467827406334,811.0,67.86026206566787,84.54298700220785,75.96191034013984,0.3483232444943847,0.0074621066407067,2.3153508993348155,745.0,0.9578964427220128,0.0388448675313629,1.9679845266984275,445.0,0.481145107899961,3,MB,3500,0.0279007228988388,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,7,0.3078307830783078,0.1358235823582358,458.8873525948714,0.3113411341134114,131.218864408083,-0.6867671691792302,2.0603015075376887,,,0.8629829536356777,0.8746747990723306,,0.0,67.86026206566787,84.54298700220785,75.96191034013984,,0.3381355002070135,1.64433062908698,2.0,0.8487468303417279,0.3705343185685648,2.9552305625450868,4.0,0.6114972866791265,3,MB,3500,,or,2.4976238708020078
mouse655957,close,5,sine_8Hz,18,0.3105310531053107,0.1933393339333933,267.53611353835083,0.2284428442844284,92.47520140142043,0.3433835845896143,0.343383584589615,0.0199713053124001,0.4249212609676165,0.4319906869605169,0.5157529082783625,5.0628168244453375,45.0,67.31256669394574,84.87669379359416,76.30181747717154,0.9896591013566832,0.1484432558602041,2.711525168412206,51.0,0.3403476900911352,0.0265363209403282,6.217486513169326,56.0,0.8830525367321767,5,MB,3480,0.1009767425216927,or,2.464371116532573
mouse655957,close,5,sine_8Hz,24,0.1579657965796579,0.0899189918991899,2150.245735785715,0.147974797479748,263.2887608068162,0.0,-0.6867671691792301,0.0057575248267783,0.0474058294355334,0.0347231495328327,0.0452579754159501,3.362469522452663,7880.0,68.19215419413254,85.56088004655187,77.2742232664111,0.7852082284573885,0.0087455151175089,3.1561842382586565,8375.0,0.4938506278536937,0.0068259970068626,1.6684397323131073,8057.0,0.699370021130075,8,MB,3440,0.006570189963416,or,2.431177698153716
mouse655957,close,5,sine_8Hz,20,0.1844284428442845,0.0985598559855985,1144.6206845200918,0.1711971197119712,173.80002143961104,0.2060301507537682,-0.2060301507537685,0.0081714660162739,0.0619154487086049,0.0581532065719853,0.0628190821707914,2.5429087437264357,6621.0,68.9046339664467,85.99671233762378,77.13119827798376,0.6754928333644421,0.0047548241776083,2.805284197512568,6740.0,0.9006057960582332,0.0041683038507707,1.682721605702863,6765.0,0.8320331162936028,9,MB,3440,0.0164106178897197,or,2.431177698153716
mouse655957,close,5,sine_8Hz,23,0.1968496849684969,0.1204320432043204,639.664664269719,0.2611161116111612,129.75898255111855,0.091568955890564,0.2060301507537685,0.0377930707415572,0.1354603177035372,0.113554900463571,0.0909313511901309,1.3990978798674625,1070.0,69.1260619214934,85.59120697355482,76.76096687127763,0.1560567066129697,0.0121963911271722,3.0855582646296518,1324.0,0.8747083409214312,0.0146066641662323,1.856183078667564,932.0,0.7677566673170799,10,MB,3420,0.0229956686936016,or,2.4166091947189146
mouse655957,close,5,sine_8Hz,25,0.3966696669666967,0.1425742574257426,262.77760884990926,0.271917191719172,78.65318448723605,-0.0686767169179227,0.4120603015075381,0.0371112224667964,0.2393829832842497,0.2358144668403766,0.1689798595817867,5.730555947077498,361.0,68.75662152181009,86.28065916342199,77.28302848090769,0.697975462055334,0.0303368617808939,5.459879011196152,1018.0,0.3797162342355511,0.0335593134473973,5.042273491825496,282.0,0.7236728702366798,12,MB,3400,0.0453323774967107,or,2.3980460796239926
mouse655957,close,5,sine_8Hz,496,0.2092709270927093,0.1566156615661567,417.5889178492798,0.2203420342034204,115.31525234384428,-0.1373534338358455,-0.206030150753769,0.0088022715979147,0.0496048156610225,0.0653376494246072,0.0533540026856245,4.804499599323743,4990.0,69.2228195964797,86.92125946368638,77.52953398746583,0.757566886731563,0.0094237617630229,4.33885225613993,5151.0,0.6786793458687673,0.0059340592247084,0.6292575443571172,4974.0,0.7737857557133145,14,MB,3380,0.01371635809022,or,2.383537287310605
mouse655957,close,5,sine_8Hz,26,0.3864086408640864,0.1495949594959496,206.1360337562612,0.2708370837083709,61.85787838774311,-0.3433835845896137,0.4513041397463509,0.0107156446032453,0.057573224829964,0.0430733397054321,0.0938165472415979,4.417183604590528,6994.0,69.2228195964797,86.92125946368638,77.52953398746583,0.4203323276110119,0.0106546152196351,2.4553834648369226,6245.0,0.5380980444241129,0.0070904622324568,2.8690647285147723,6923.0,0.6999631550713291,14,MB,3380,0.0190168097425491,or,2.383537287310605
